Term,Course,Section,Course Name,Credits,Capacity,Days,Hours,Room,Professor,Modality
C11,QUIM3031,LJ1,ORGANIC CHEMISTRY I,4,30,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,QUIM3031,LM1,ORGANIC CHEMISTRY I,4,30,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,QUIM3031,LN1,ORGANIC CHEMISTRY I,4,30,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,QUIM3033,JG1,ORGANIC CHEMISTRY I LAB,-,16,Th,7:00 am - 10:50 am,TBA,TBA,(H) - Hybrid
C11,QUIM3033,JM1,ORGANIC CHEMISTRY I LAB,-,16,Th,1:00 pm - 4:50 pm,TBA,TBA,(H) - Hybrid
C11,QUIM3033,KM1,ORGANIC CHEMISTRY I LAB,-,16,Tu,1:00 pm - 4:50 pm,TBA,TBA,(H) - Hybrid
C11,QUIM3033,LG1,ORGANIC CHEMISTRY I LAB,-,16,M,7:00 am - 10:50 am,TBA,TBA,(H) - Hybrid
C11,QUIM3033,LL1,ORGANIC CHEMISTRY I LAB,-,16,M,12:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,QUIM3033,LP1,ORGANIC CHEMISTRY I LAB,-,16,M,4:30 pm - 8:20 pm,TBA,TBA,(H) - Hybrid
C11,QUIM3033,MG1,ORGANIC CHEMISTRY I LAB,-,16,W,7:00 am - 10:50 am,TBA,TBA,(H) - Hybrid
C11,QUIM3033,ML1,ORGANIC CHEMISTRY I LAB,-,16,W,12:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,QUIM3033,MP1,ORGANIC CHEMISTRY I LAB,-,16,W,4:30 pm - 8:20 pm,TBA,TBA,(H) - Hybrid
C11,QUIM3033,VG1,ORGANIC CHEMISTRY I LAB,-,16,F,7:00 am - 10:50 am,TBA,TBA,(H) - Hybrid
C11,QUIM3033,VM1,ORGANIC CHEMISTRY I LAB,-,16,F,1:00 pm - 4:50 pm,TBA,TBA,(H) - Hybrid
C11,QUIM4050,LM1,GENERAL BIOCHEMISTRY,3,40,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,REHU4005,JR1,BUSINESS ETHIC,3,25,Th,6:00 pm - 8:50 pm,TBA,TBA,(D) - Distance
C11,REHU4405,KM1,HUMAN RESOUR MANAG,3,20,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,REHU4405,KN1,HUMAN RESOUR MANAG,3,30,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,REHU4406,LP1,LABOR MAG. RELATION,3,20,MW,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(H) - Hybrid
C11,REHU4419,KR1,LABOR LAW JURISPRU,3,25,Tu,6:00 pm - 8:50 pm,TBA,TBA,(D) - Distance
C11,REHU4419,LN1,LABOR LAW JURISPRU,3,30,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,REHU4437,LR1,EMPLOYEE TRAINING & DEVELP,3,25,M,6:00 pm - 8:50 pm,TBA,TBA,(D) - Distance
C11,REHU4450,VM1,INTER HUM RES MAN,3,10,F,1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,SICI3015,KH1,ANALYSIS DESIGN INF SYST,3,20,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,SICI3015,KN1,ANALYSIS DESIGN INF SYST,3,20,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,SICI3015,LM1,ANALYSIS DESIGN INF SYST,3,20,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,SICI3017,EL1,INT ELECT DATA PROCESSING,3,20,,,TBA,TBA,(D) - Distance
C11,SICI3211,EL1,FUND OF INF SISTEMS,3,20,,,TBA,TBA,(D) - Distance
C11,SICI3211,KM1,FUND OF INF SISTEMS,3,20,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C11,SICI3211,LH1,FUND OF INF SISTEMS,3,20,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,SICI3211,LK1,FUND OF INF SISTEMS,3,20,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(H) - Hybrid
C11,SICI4019,MR1,COMPUTER ARCHITECTURE,3,20,W,6:00 pm - 8:50 pm,TBA,TBA,(P) - Presencial
C11,SICI4028,KM1,OPERAT SYSTEMS COMPUTER,3,20,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C11,SICI4029,KO1,PRINCIPLES OPERATING SYST,3,20,TuTh,3:00 pm - 4:20 pm3:00 pm - 4:20 pm,TBA,TBA,(H) - Hybrid
C11,SICI4029,LK1,PRINCIPLES OPERATING SYST,3,20,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(H) - Hybrid
C11,SICI4030,KH1,DATABASE PROGRAM DEVELOPM,3,20,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,SICI4030,LJ1,DATABASE PROGRAM DEVELOPM,3,20,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,SICI4036,KR1,DATA STRUCTURE,3,20,Tu,6:00 pm - 8:50 pm,TBA,TBA,(H) - Hybrid
C11,SICI4037,KH1,DATA COMMUNICATION,3,20,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,SICI4037,LJ1,DATA COMMUNICATION,3,20,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,SICI4038,VH1,RESEARCH WORKSHOP,4,15,F,8:00 am - 11:50 am,TBA,TBA,(D) - Distance
C11,SICI4066,EL1,COMPUT ASSISTED INSTRUCT,3,20,,,TBA,TBA,(D) - Distance
C11,SICI4066,LH1,COMPUT ASSISTED INSTRUCT,3,20,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,SOCI3245,EL1,PRINCIPLES OF SOCIOLOGY,3,20,F,8:50 pm - 8:55 pm,TBA,TBA,(D) - Distance
C11,SOCI3245,KJ1,PRINCIPLES OF SOCIOLOGY,3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,SOCI3245,LJ1,PRINCIPLES OF SOCIOLOGY,3,30,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,SOCI3285,KH1,GROUP DYNAMICS,3,15,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,SOCI3285,KM1,GROUP DYNAMICS,3,15,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,SOCI3285,LJ1,GROUP DYNAMICS,3,15,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,SOCI3285,LM1,GROUP DYNAMICS,3,15,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(D) - Distance
C11,SOCI3285,LN1,GROUP DYNAMICS,3,15,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,SOFI3000,KI1,KEYBOARDING & APPLICATIONS,3,18,TuTh,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(D) - Distance
C11,SOFI3000,LM1,KEYBOARDING & APPLICATIONS,3,18,MW,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(D) - Distance
C11,SOFI3000,LO1,KEYBOARDING & APPLICATIONS,3,13,MW,3:00 pm - 4:50 pm3:00 pm - 4:50 pm,TBA,TBA,(D) - Distance
C11,SOFI3007,LI1,KEYBOARDING PERSONAL USE,3,14,MW,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(D) - Distance
C11,SOFI3007,LK1,KEYBOARDING PERSONAL USE,3,14,MW,11:00 am - 12:50 pm11:00 am - 12:50 pm,TBA,TBA,(D) - Distance
C11,SOFI3012,LI1,DOC DESIGN & PRODUCTION II,3,13,MW,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(D) - Distance
C11,SOFI3015,KG1,COMPUTER CONCEPTS,3,22,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(D) - Distance
C11,SOFI3015,LG1,COMPUTER CONCEPTS,3,22,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(D) - Distance
C11,SOFI3221,KG1,SPANISH TRANS TECHNIQUES,3,18,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(D) - Distance
C11,SOFI3230,EL1,ADMIN OF DOCS DATA BASES,4,20,,,TBA,TBA,(D) - Distance
C11,SOFI3230,LK1,ADMIN OF DOCS DATA BASES,4,13,MW,11:00 am - 12:50 pm11:00 am - 12:50 pm,TBA,TBA,(D) - Distance
C11,SOFI3240,EL1,INFO PROCESS SPDSH GRAPHS,3,18,,,TBA,TBA,(D) - Distance
C11,SOFI3245,EL1,MICROSOFT WORD,4,18,,,TBA,TBA,(D) - Distance
C11,SOFI3250,EL1,MICROSOFT POWERPOINT,3,18,,,TBA,TBA,(D) - Distance
C11,SOFI3321,LJ1,ENGLISH TRAN TECHNIQUES,3,18,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,SOFI3355,JN1,ADMINIST OFFICE PROCED,3,18,Th,2:30 pm - 5:20 pm,TBA,TBA,(D) - Distance
C11,SOFI4005,LO1,INT APPLIC SOFTW  ELEC INF,4,18,M,3:00 pm - 6:50 pm,TBA,TBA,(D) - Distance
C11,SOFI4040,MN1,PLANNING OR IMPLEM INF,3,14,W,2:30 pm - 5:20 pm,TBA,TBA,(D) - Distance
C11,SOFI4505,VI1,IN-SERV TRAINING TECHN,3,14,F,9:00 am - 11:50 am,TBA,TBA,(D) - Distance
C11,SOFI4985,KM1,PRACTCUM AND SEMINAR,5,9,TuTh,1:00 pm - 5:50 pm1:00 pm - 5:50 pm,TBA,TBA,(D) - Distance
C11,TECI1005,KM1,TECHNICAL DRAFTING,3,12,TuTh,1:00 pm - 3:50 pm1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,TECI1009,LG1,APPLIED MECHANICS-STATICS,3,12,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C11,TECI1025,KH1,INTR. COMPUT SYSTEMS LAB,1,12,TuTh,8:30 am - 9:20 am8:30 am - 9:20 am,TBA,TBA,(P) - Presencial
C11,TECI2005,KM1,SURVEYING I,3,8,TuTh,1:00 pm - 3:50 pm1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,TECI2010,KG1,CONSTRUTION COST ESTIMATE,3,25,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C11,TECI2013,LL1,SOILS,2,12,MW,12:00 pm - 12:50 pm12:00 pm - 12:50 pm,TBA,TBA,(D) - Distance
C11,TECI2014,MJ1,SOILS LAB.,1,12,WW,10:00 am - 11:50 am10:00 am - 11:50 am,TBA,TBA,(H) - Hybrid
C11,TECI2030,VM1,ASPHALT CONCRETE TEST LAB.,2,12,FF,1:00 pm - 3:50 pm1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C11,TECI2038,KJ1,CONSTRUCTION MATERIALS,3,20,TuThTuTh,10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,TECI2039,VH1,CONS. PROC. MAT. LAB,1,12,FF,8:00 am - 9:50 am8:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C11,TECI2050,VJ1,PERM. DRAWINGS LAB.,1,12,F,10:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C11,TEEL3200,KM1,INTROD. TO ELECTRONICAL LA,1,14,Tu,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C11,TEEL3200,LM1,INTROD. TO ELECTRONICAL LA,1,14,M,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C11,TEEL3200,VJ1,INTROD. TO ELECTRONICAL LA,1,14,F,10:30 am - 1:20 pm,TBA,TBA,(H) - Hybrid
C11,TEEL3201,KG1,DIGITAL CIRCUITS I,3,25,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(D) - Distance
C11,TEEL3201,KJ1,DIGITAL CIRCUITS I,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,TEEL3203,KH1,DIGITAL CIRCUITS I LAB,1,12,Tu,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,TEEL3203,LJ1,DIGITAL CIRCUITS I LAB,1,12,M,10:00 am - 12:50 pm,TBA,TBA,(H) - Hybrid
C11,TEEL3203,MH1,DIGITAL CIRCUITS I LAB,1,12,W,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,TEEL3203,VJ1,DIGITAL CIRCUITS I LAB,1,12,F,10:30 am - 1:20 pm,TBA,TBA,(H) - Hybrid
C11,TEEL3211,LH1,DIRECT CURRENT CIRCUIT,3,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C11,TEEL3212,KH1,CISRECT CURRENT CIRC LAB,1,14,Tu,8:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C11,TEEL3212,LM1,CISRECT CURRENT CIRC LAB,1,14,M,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C11,TEEL3231,LJ1,ELECTRONICS I,4,25,MW,10:00 am - 11:50 am10:00 am - 11:50 am,TBA,TBA,(D) - Distance
C11,TEEL3233,JM1,ELECTRONICS LABORATORY I,1,12,Th,1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,TEEL3233,KM1,ELECTRONICS LABORATORY I,1,12,Tu,1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,TEEL4006,LH1,COMMUNIC NETWORKS COMPUT,3,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,TEEL4009,KH1,DATA COMM. NETWORKS LAB,1,14,Tu,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,TEEL4009,KM1,DATA COMM. NETWORKS LAB,1,14,Tu,1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,TEEL4012,KG1,LOGIC CIRCUITS III,3,20,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(H) - Hybrid
C11,TEEL4014,JM1,LOGIC CIRCUITS III LAB,1,12,Th,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C11,TEEL4014,LM1,LOGIC CIRCUITS III LAB,1,12,M,1:30 pm - 4:20 pm,TBA,TBA,(P) - Presencial
C11,TEEL4116,KH1,PHOTOVOL SOLAR ENERGY SYST,3,25,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C11,TEEL4201,LK1,COMMUNICATION SYSTEM I,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(D) - Distance
C11,TEEL4203,VG1,COMMUNICATION SYST. LAB I,1,14,F,7:00 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,TEEL4203,VJ1,COMMUNICATION SYST. LAB I,1,14,F,10:30 am - 1:20 pm,TBA,TBA,(H) - Hybrid
C11,TEEL4211,LJ1,LINEAR INT. CIRCUITS,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C11,TEEL4212,JH1,LINEAR INT. CIRC. LAB.,1,14,Th,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,TEEL4212,VG1,LINEAR INT. CIRC. LAB.,1,14,F,7:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C11,TEEL4901,JM1,"PROFESSIONAL DESIGN I ""CAP",1,12,Th,1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,TEEL4901,LM1,"PROFESSIONAL DESIGN I ""CAP",1,12,M,1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,TEIN1101,LG1,FUNDAMENTALS OF ELECTRICIT,4,25,MW,7:00 am - 8:50 am7:00 am - 8:50 am,TBA,TBA,(H) - Hybrid
C11,TEIN1102,VG1,FUND. ELECTRICITY LAB.,1,14,F,7:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C11,TEIN1102,VJ1,FUND. ELECTRICITY LAB.,1,14,F,10:30 am - 1:20 pm,TBA,TBA,(P) - Presencial
C11,TEIN2001,LJ1,PRINCIP OF MEASUREMENT I,4,20,MW,10:00 am - 11:50 am10:00 am - 11:50 am,TBA,TBA,(H) - Hybrid
C11,TEIN2003,KH1,MEASUREMENT PRINCIP LAB I,1,12,Tu,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,TEIN2022,LH1,ELECTRONIC DEVICES II,4,20,MW,8:00 am - 9:50 am8:00 am - 9:50 am,TBA,TBA,(H) - Hybrid
C11,TEIN2024,MM1,ELETRONIC DEVICES II,1,14,W,1:00 pm - 3:50 pm,TBA,TBA,(H) - Hybrid
C11,TEIN2110,JH1,IND. NETWORKING PRINC. LAB,1,12,Th,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,TIIN1005,KN1,INDUSTRIAL ORGANIZATION,3,25,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C11,TIIN1041,KG1,PERSONAL COMP APP. INDUST.,2,14,Tu,7:00 am - 8:50 am,TBA,TBA,(P) - Presencial
C11,TIIN1041,KI1,PERSONAL COMP APP. INDUST.,2,14,Tu,9:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C11,TIIN1042,JG1,LAB PERS COMP APP IND,1,14,Th,7:00 am - 8:50 am,TBA,TBA,(P) - Presencial
C11,TIIN1042,JI1,LAB PERS COMP APP IND,1,14,Th,9:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C11,TIIN2009,VH1,QUALITY CONTROL,3,12,F,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C11,TIIN2013,KM1,INDUSTRIAL APLIC. ACCOUNT.,3,20,TuTu,1:00 pm - 3:50 pm1:00 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,TIIN2014,JM1,INDUST. APPLI. ACCOUNT LAB,1,20,ThTh,1:00 pm - 3:50 pm1:00 pm - 3:50 pm,TBA,TBA,(D) - Distance
C11,TIIN2041,LG1,WORK STATION DESING,3,15,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C11,TIIN2042,KG1,WORK STATION DNG LAB,1,15,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C03,ADMI3155,EL1,CREAT & ENTREPRENEURSHIP,3,20,,,TBA,TBA,(D) - Distance
C03,ADMI4007,EL1,STRATEGIC MANAGEMENT,3,20,,,TBA,TBA,(D) - Distance
C03,BIOL4056,LI1,INTRODUCTION TO IMMUNOLOGY,3,30,MTuWThF,9:30 am - 11:50 am,TBA,TBA,(H) - Hybrid
C03,CISO3121,EL1,INTROD SOCIAL SCIENCES I,3,20,,,TBA,TBA,(D) - Distance
C03,CISO3122,EL1,INT SOCIAL SCIENCES II,3,20,,,TBA,TBA,(D) - Distance
C03,CONT3006,EL1,ELEMENTARY ACCOUNT II,4,20,,,TBA,TBA,(D) - Distance
C03,ECON3022,EL1,PRINCIPLES OF ECONOMY II,3,20,,,TBA,TBA,(D) - Distance
C03,EDFU3005,EL1,PERSON DEVEL GUID SEM,-,1,,,TBA,TBA,(D) - Distance
C03,EDPE4335,EL1,SEMINAR CURRICULUM ELEMENT,3,5,,,TBA,TBA,(D) - Distance
C03,ESTA3002,EL1,BUSINESS STATISTICS II,3,20,,,TBA,TBA,(D) - Distance
C03,FILO4028,EL1,BIOETHICS,3,20,,,TBA,TBA,(D) - Distance
C03,HIST3115,EL1,UNITED STATES HIST (COMP),3,20,,,TBA,TBA,(D) - Distance
C03,HIST3241,EL1,HISTORY  OF PUERTO RICO I,3,20,,,TBA,TBA,(D) - Distance
C03,HIST3242,EL1,HISTORY OF PUERTO RICO II,3,20,,,TBA,TBA,(D) - Distance
C03,HIST3245,EL1,HIST OF PUERTO RICO (COMP),3,20,,,TBA,TBA,(D) - Distance
C03,HUMA3111,EL1,COMPEN WEST CULTURE I II,3,20,,,TBA,TBA,(D) - Distance
C03,HUMA3111,EL2,COMPEN WEST CULTURE I II,3,20,,,TBA,TBA,(D) - Distance
C03,HUMA3112,EL1,COMPEND WEST CULT III IV,3,20,,,TBA,TBA,(D) - Distance
C03,HUMA3112,EL2,COMPEND WEST CULT III IV,3,20,,,TBA,TBA,(D) - Distance
C03,INCO4009,LR1,REDACINVEST INFOR ING COM,3,25,MTuWThF,6:00 pm - 8:20 pm,TBA,TBA,(D) - Distance
C03,INTD4995,LI1,INSTITU COOP PLAN,3,1,MTuWThF,9:00 am - 11:20 am,TBA,TBA,(D) - Distance
C03,INTD4995,VG1,INSTITU COOP PLAN,3,9,MTuWThF,7:00 am - 9:20 am,TBA,TBA,(D) - Distance
C03,INTD4995,VG2,INSTITU COOP PLAN,3,9,MTuWThF,7:00 am - 9:20 am,TBA,TBA,(D) - Distance
C03,INTD4995,VG5,INSTITU COOP PLAN,3,9,MTuWThF,7:00 am - 9:20 am,TBA,TBA,(D) - Distance
C03,MATE3001,LI1,INTRODUCT. MATHEMATICS I,3,24,MTuWThF,9:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C03,MATE3031,LH1,CALCULUS I,4,24,MTuWThF,8:30 am - 11:50 am,TBA,TBA,(H) - Hybrid
C03,MATE3031,LH2,CALCULUS I,4,24,MTuWThF,8:30 am - 11:50 am,TBA,TBA,(H) - Hybrid
C03,MATE3031,LI1,CALCULUS I,4,24,MTuWThF,9:00 am - 12:20 pm,TBA,TBA,(H) - Hybrid
C03,MATE3031,LM1,CALCULUS I,4,24,MTuWThF,1:00 pm - 4:20 pm,TBA,TBA,(H) - Hybrid
C03,MATE3031,LM2,CALCULUS I,4,24,MTuWThF,1:00 pm - 4:20 pm,TBA,TBA,(H) - Hybrid
C03,MATE3032,LH1,CALCULUS II,4,24,MTuWThF,8:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C03,MATE3171,LI1,PRE-CALCULUS I,3,24,MTuWThF,9:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C03,MATE3172,LH1,PRE-CALCULUS II,3,24,MTuWThF,8:00 am - 10:20 am,TBA,TBA,(H) - Hybrid
C03,MATE3172,LI1,PRE-CALCULUS II,3,24,MTuWThF,9:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C03,MATE3172,LL1,PRE-CALCULUS II,3,24,MTuWThF,12:00 pm - 2:20 pm,TBA,TBA,(H) - Hybrid
C03,MECU3031,LI1,QUANTITATIVES METHODS I,3,24,MTuWThF,9:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C03,MECU3032,LJ1,QUANTITATIVES METHODS II,3,24,MTuWThF,10:00 am - 12:20 pm,TBA,TBA,(H) - Hybrid
C03,MECU3032,LM1,QUANTITATIVES METHODS II,3,24,MTuWThF,1:00 pm - 3:20 pm,TBA,TBA,(H) - Hybrid
C03,PSIC3005,EL1,GENERAL PSYCHOLOGY,3,20,,,TBA,TBA,(D) - Distance
C03,SOFI3240,EL1,INFO PROCESS SPDSH GRAPHS,3,20,,,TBA,TBA,(D) - Distance
C03,SOFI3255,EL1,MICROSOFT ACCESS,4,18,,,TBA,TBA,(D) - Distance
C02,ADMI3015,KJ1,INT INTERNATIONAL BUSINESS,3,20,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C02,ADMI3015,KN1,INT INTERNATIONAL BUSINESS,3,24,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C02,ADMI3015,LK1,INT INTERNATIONAL BUSINESS,3,20,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(D) - Distance
C02,ADMI3015,LN1,INT INTERNATIONAL BUSINESS,3,24,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(D) - Distance
C02,ADMI3015,LP1,INT INTERNATIONAL BUSINESS,3,24,MW,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(D) - Distance
C02,ADMI3150,EL1,BUSINESS PLAN DEVELOPMENT,3,20,,,TBA,TBA,(D) - Distance
C02,ADMI3301,KJ1,ENTREPRENOUR DEVELOPMENT,3,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C02,ADMI3301,LH1,ENTREPRENOUR DEVELOPMENT,3,24,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C02,ADMI4005,KJ1,INT BUSINESS & MANAGEMENT,3,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C02,ADMI4007,EL1,STRATEGIC MANAGEMENT,3,20,,,TBA,TBA,(D) - Distance
C02,ADMI4007,KH1,STRATEGIC MANAGEMENT,3,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(D) - Distance
C02,ADMI4007,LJ1,STRATEGIC MANAGEMENT,3,24,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C02,ADMI4415,KJ1,LEADERSHIP,3,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(D) - Distance
C02,ANAT4012,KH1,HUM ANAT & PHYSIOLOGY II,4,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,ANAT4012,KM1,HUM ANAT & PHYSIOLOGY II,4,24,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,ANAT4014,JP1,HUM ANAT PHYSIOL II LAB,-,18,Th,4:00 pm - 6:50 pm,TBA,TBA,(P) - Presencial
C02,ANAT4014,KP1,HUM ANAT PHYSIOL II LAB,-,18,Tu,4:00 pm - 6:50 pm,TBA,TBA,(P) - Presencial
C02,ANTR3005,KN1,INTROD CULTURAL ANTHROPOL,3,24,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,ANTR3005,LH1,INTROD CULTURAL ANTHROPOL,3,24,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,ARTE3125,KJ1,DRAWING I,3,15,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,ARTE3125,KN1,DRAWING I,3,15,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,ARTE3125,LN1,DRAWING I,3,15,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,ARTE3125,LP1,DRAWING I,3,15,MW,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(P) - Presencial
